Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
1.498969141913475,0.018393671768865,0.885301563658139,0.20020647933053,-0.395990800031816,0.696953620828139,-1.03819275334427,1.15554496221186,-0.38156682091166,-0.368744215208306,-0.602967278999808,-0.851967556216423,0.492316842016359,1.22774638950203,0.177934462921379,0.430722763462171,-0.414338544193709,-0.57864719510847,0.11663975926241,0.136381713975,-0.0126300754844177,0.413088743535241,1.35225403540613,-0.239069619470782,-0.0340481646088301,-0.418708598790244,-0.159214668202544,0.221177677241673,0.22051077201314,-0.2892999947257557
-1.3523790207160624,1.13631191699416,0.0158978291310355,-0.410537877154166,0.807888967376611,0.522707556896294,0.336248406007848,0.228910999715171,-0.0319250758716387,0.0517958579233489,-0.0690219228710419,-1.40809713330602,-0.138936019847284,0.324336289533206,0.33552728394373,1.27503673037634,0.171718343583341,-0.658949807753559,-0.137333651185705,-0.22913511224837,0.0475296821113279,0.0153553897023793,-0.05428985030641,-0.318127405950737,-1.30916298956785,0.773465594645086,-0.221209271755829,0.0129623620535718,0.0176788861871007,0.0026002782936544
-1.037942103583133,-0.212946946384298,0.514103718935096,1.58596840045066,0.39823939796541,-0.0930674053119652,-0.105278105185419,0.397657431124244,-0.195402984435254,-1.556152227461,1.05921852922082,-0.358605243576636,-0.285857449716448,0.667069123862817,-0.130029908389072,1.32831992226557,-2.24627565888919,0.298513442038576,1.0509155184831,-0.50956258079802,-0.128755932630539,-0.230250895030062,0.189252993846582,-0.0995470134888336,0.0613411174956724,-0.321670932817562,-0.199704746150004,0.29170963210661,-0.0026404551713659,-0.2958568560838139
-1.274506818763372,1.04662958370093,-0.413938686637745,0.416625572086381,0.574693390141661,-0.494123326458839,0.290581161550512,-0.366939978263077,0.305049874951469,0.60076577392475,-0.0674170635551223,0.647192923656438,0.094603384970954,-2.05962204880221,0.493592561406093,-0.32715773353052,-0.0781169326609177,0.0348698479496889,-0.338477185596943,0.303640728828836,-0.127875704198016,-0.231669960022041,-0.735122180042544,0.0295514460369384,-0.324623749968208,0.16541900390977,0.318900948558546,-0.0356059010729195,0.0048287118249507,-0.0856374840065561
-0.1542463342633259,-0.129501845086051,0.889353933139141,0.301299223441119,-0.683203331627713,0.564343389855701,-0.984490558668056,1.20712235606659,-0.390579099480009,0.297416271416912,0.0971201380599727,-0.824695176716693,0.0523453059826053,-0.0048804966275506,-0.165394228699434,-0.301718631579427,-0.230875564215715,-0.49196383998246,-0.855866255401982,-0.154895289377928,0.159476526244165,-0.341789730037923,-0.556600523413104,0.0618469265753629,-0.0943697204582312,-0.464075451651904,0.124648460970754,0.195707805872044,-0.0636872617167902,-0.2993351910725399
-0.5589796283495096,-1.88744413499899,-0.0029249994985067,2.1443749820516,1.49108057192136,-0.644548110819032,-0.0955700373991186,-0.285932075333006,0.713643103062089,-0.516813498264846,-0.463929640651744,-0.0692587263944726,0.324424842014449,0.525117948663604,0.262570178937979,2.01981052856257,-0.0797572798562581,0.261874559754673,0.142453043227269,-0.0760934815838374,0.668814519044794,0.367775112884417,0.572237737998037,0.163522483222586,0.393444380360918,0.153435698030627,-0.165085648605984,0.234730007913467,-0.0288354573438074,0.222495018960242
1.4694669907680669,2.10478234296198,0.125610937234609,-2.16340606779837,-0.126856088783036,0.703000296748524,-1.30892029860948,0.768328743625436,-0.502995693789828,-0.155349913689958,0.166187297901884,0.926296824779968,1.26578462894376,0.665512260421195,0.83553171326957,-0.393102687510534,-0.393772547251949,-0.662691354974084,-0.0477219242223215,0.507292131632334,-0.164721496555832,0.190440163280418,0.695565818058684,-0.106913639986216,-0.254522556507438,0.476714348021099,0.237611708534916,-0.0857625908109068,-0.0897872114748871,-0.3224441292735013
0.338993413259082,1.9593563946041,0.153992984323652,-1.82881954305629,1.4641084428989,0.855183611586443,-0.63092702289375,0.658687949962176,-0.499051072822342,1.44968369584392,-0.157627863405706,-0.612565298410214,-2.14474635495191,2.05989757366673,1.83050036273471,-1.25133576568302,-0.563396692607946,0.30023923645037,-0.191610765816242,-0.164613337743435,-0.152750290593238,-0.104768865407281,0.0574912864508845,-0.148228797229518,-0.812705655570614,0.530696983317486,-0.489662767333731,-0.05122428624628,-0.0636077640299534,-0.0573710146154148
-1.7053519382744708,1.14092613499745,-0.0604533655507361,0.877198818664969,0.150946469180074,-0.538524857035666,-0.0756343008190629,-0.516686679200782,0.0659070417419733,1.37631405175654,-0.427290886322949,2.66848195944364,-1.40653465959834,1.88360917311945,1.70903178054674,0.0709010211854928,0.405043285694094,0.33140137986231,-0.126851388605021,-0.318796960066057,-0.0719673467308078,-0.251130450021094,-0.525802334078411,0.163805577517234,-0.0049050669247062,-0.117212407904485,0.75988643968803,-0.078881073900706,-0.0013901865789379,-0.253317218980314
0.578295658524191,-0.70796551469727,-0.645598987965655,1.30635631454847,-0.975550555181871,-1.71197254697014,0.953043233517924,0.29451930416849,-0.012238785746227,-0.386789794051082,0.266111107329506,0.243091913500588,0.793638819763259,1.48361227972522,-0.73859586050979,-0.0293222768642187,-0.810662452456614,-0.925117265202227,2.61783436518679,-0.463426979241749,-0.658850432043498,-0.0124709525206325,0.895093340533397,0.315170072633309,-0.321021841776027,-1.08858212209185,-0.334963299170047,0.251438264318155,0.198418971560802,0.667961782688809
0.9174545781158702,-0.989714600058818,0.604121447240985,-0.284062238206587,1.14974497198203,0.779082675081269,-0.797929023890771,1.71075977273608,-0.462383864259854,-0.458176745680282,0.203784611207815,-1.06219455923921,-0.207595276751475,-0.364236690476838,0.415493773139687,-0.209169313358384,-1.14028033185093,0.150361038293238,-0.358300575167609,0.814972773815358,-0.251993136878726,0.0317158510306599,0.692069606981202,0.0706127660339473,0.012211141696776,0.10270360523651,-0.373864616404441,0.344841414759983,0.192681375744234,0.161924013122082
-0.3976548746557399,-2.03502395731139,2.261246415568,0.366574429925545,2.37321926046712,-0.0557026950767852,2.1558624235138,-1.03671196938028,2.15427775158245,-1.67635894677708,0.801114418389075,1.31854964698458,0.50081918977406,-0.760824131716447,1.56528636092903,1.71678843648992,-0.583594219640576,1.35495945213646,-1.24361708833056,-0.35234073256789,0.0139289674241483,0.0081066870093177,-0.089341058875964,0.266800728549287,-1.43053757324342,-0.572173144441909,0.111409458544327,0.281149794132471,0.0961085062382059,-0.3424745411051305
1.440217534707416,-0.826841470707931,-0.478330898337321,0.342145513772352,-2.83813615779725,1.96239585513247,-1.10638019042314,0.812394564639969,-0.471474730740127,-1.5469134467478,-0.147422356716989,-1.18367548760181,-0.419980409378609,1.60876204028051,-0.548090049143248,-0.840308686558176,1.33665097122558,-0.767903657590879,-1.65859498168265,-0.278475348213597,0.389903957860792,0.0899536770443733,-0.004617999752649,-0.181822136275081,0.0535549258331473,0.448875022515139,-0.510441838623421,-0.169954337941804,-0.10335369616053,-0.2332868071486848
0.9417554221000248,1.93634254767059,-0.264550680499742,-0.251754858842662,0.47426825065671,-0.627142518361136,-0.719618686430054,-0.320046430603825,-0.178943846247399,1.06071009240978,-0.215821939307515,-0.558767337307505,1.29068059747444,1.52030795592119,-0.313167945266897,0.497225833909117,0.125444082947405,-0.619241846684647,-0.368455848983858,-0.0967979601826685,-0.0863423474128915,-0.148061779533875,-0.259132656920085,0.334850953836597,0.0418376279304005,-0.390694693105711,-0.632229047025098,0.0398141307727153,-0.0231569221397742,-0.2250507495891727
-0.56902425796861,1.05351461627579,-0.0276857594181056,0.429641958446173,0.979816385812567,-0.386340098331827,-0.315926623225272,-0.0216644133526669,0.0524361944467395,-0.0252056735566156,0.123749157823562,0.954669676228479,0.44208523249297,-0.769349192293074,0.654156203765839,0.497656978421162,0.633724654778382,-0.823413226898564,0.370034208488026,0.112110626957354,-0.0128956576320917,-0.211541598268123,-0.873069017363793,0.037669156970069,-0.0631775934745913,0.244903483789267,-0.695945840707514,0.0057558940242461,0.0309385827806668,-0.0329826888323933
-0.718219647594032,1.19860047014904,-0.205849939474349,0.569939775282245,-0.218399861222039,-0.648338330798345,-0.256355735455406,-0.470923152261684,0.188179212115449,0.31202790942137,-0.0526211481385105,1.48858666414115,0.364331789827444,-1.16246792311227,0.590738175467273,0.933656847022457,0.36642061928664,-0.269367718997723,-0.22606034320744,-0.0310488095606112,-0.164145058301119,-0.0691462142264549,-0.243496602166594,0.12918805305386,0.0479911631068703,-0.0247732040586958,0.9208749053329,-0.0656486151119839,-0.0068948509770288,-0.3486315938437949
1.412484249155309,-0.0777017138523913,1.25615036478908,-0.505210371647736,-0.608370128863937,0.935264904916133,-0.825482454383829,1.01242561760519,-0.138553006577682,0.0418024114075977,-0.546162242201847,-0.573875977340871,0.244488602163392,0.689885113050589,-1.22430060330058,-0.296588093692636,0.286533389457015,0.309456059447761,-0.307792837300264,-0.254130464618866,0.187824703044042,-0.366637680779153,-0.805810640052688,0.0923087993110359,0.574073849974085,-0.34387005889737,0.116142874641798,0.334836703752052,0.145101396113945,-0.3352779859560421
-0.5013440911011285,-0.598072002034392,0.0583021929811629,0.667842487929794,-0.352211276449922,-0.0704813198501529,-0.0374615268073661,1.32120905301796,0.0719656751737853,-0.426691874345043,-0.694656016185532,0.985929644652491,0.419612848580837,-1.0047433136041,0.423101537644037,-1.00515602293296,-0.145862272500591,-0.254552706796538,-0.347667701460657,-0.63656751268549,0.16678289069411,0.215542262982217,0.324482365244082,0.303465395527824,0.0192948101357339,-0.0547490083498419,0.344731104329018,-0.075795425628664,0.0234620667692444,0.4104050700753259
-0.3863046537653938,0.63989714582944,-1.32076341671442,1.0554108143049,0.74649226531295,-0.956043616193674,1.6932000572118,-0.944691666061208,0.552787172124811,-0.486767789759788,0.414822991028675,0.407243674841416,0.727356065763727,0.591488811113043,-0.255365871142357,1.47636949798134,-2.55229982777605,1.15625968300453,-0.664957701914312,-2.9097017257697,-0.21884444749999,-0.108652368197791,-0.0351544733679909,0.0581459348599891,-0.669281281040182,-0.158108159815975,-0.31216117751771,0.124794688452515,0.0707772560017611,0.5543361730570924
1.1977987167303012,2.23383370167171,-0.937961974002385,-2.26391326917469,-1.29592839020019,0.410493920175618,0.173245750711942,-0.396246955609046,-0.114818259896818,-0.558860507940004,0.999057869732343,-0.490093747192303,-0.546526395600818,-0.0187956779233938,0.0902856337129346,-0.867550445002234,1.13475148293469,-0.374964753776352,-0.309534499294982,1.39342781009189,0.085105129078389,0.523968487353668,1.49904406729272,-0.346751774345067,-0.602417071987778,0.646242748956481,0.323031498891856,-0.0625949216899712,-0.0871301509546812,-0.1663188634002241
0.8175136720943806,2.16131064441584,-1.04447222511053,-0.438186055503003,-1.0028420790346,-1.09646683804592,-0.263586887037329,-1.216557866304,0.119369584427927,0.0775069541980788,0.910329319365043,0.363142136853075,-0.38963233635544,-0.777447643112325,-0.131298073953527,-0.322363332957178,1.66811193295773,-0.257041166728822,-0.665484797269148,1.06044214291758,-0.0920039992342364,0.0053408849829312,-0.0132953819743143,0.316665409476998,-0.541459297069669,-0.486361041868301,-0.429632353590608,0.0083121952352114,-0.0579532116730925,-0.3492313067728856
-0.6328929406410031,1.18480555343551,0.114388427807482,0.146758595445722,0.352748480795769,-0.181481537990994,-0.635867901462462,0.177030122050423,-0.0784348901751732,-0.280994612473942,0.0857599955932219,1.18553055322468,0.725182136114798,-0.270976458089932,0.657722705910248,0.299146780979676,0.530939436650181,-0.679825258509305,-0.2465321127817,0.504446023778303,-0.0298052365029797,-0.455311542173623,-1.50613483914682,0.186466902284782,-0.031690276870754,0.0628920801535275,-0.0234586407767252,-0.0644061717539894,0.0087454922153856,-0.197703840022637
1.2676899655894085,-1.03642037564543,-0.490642344001188,0.167061036850478,-2.47930308941188,0.893017935266267,1.37733070620866,-0.922212983976988,1.15759103358938,-0.793302549052163,-0.21409453760251,0.332808381892985,0.149681747031621,-0.223738382936381,-0.0434280674310569,-1.11705671312408,0.77461586532913,0.549144192954057,-2.2738288538927,-0.335333608398012,0.0661992275126414,0.0292764906760559,-0.105169581352733,0.210554423228745,-0.992576692790347,-1.03125527290125,-0.682847171800373,0.368713024482549,0.0916367944680629,-0.3501908474594307
-0.7660211344606105,-1.01471679833566,0.326592819206259,-0.227171965872862,0.0733997316731799,2.19611596629295,3.76913887476733,-0.357508951748832,1.425374944846,-0.50933228234624,-0.64719013127191,-0.771868592462077,0.122626853716113,-0.107247293133236,0.404317954865764,0.141130543790499,-0.201516566292638,-0.131339165685614,0.245890038556623,1.22805161230602,0.257545997976988,-0.0879064757067264,-0.610346297292865,0.0571054921115276,0.983061475584082,0.0141725044448451,-0.477810876265413,0.0305871076817737,0.0136121891119445,-0.0776413116186802
-0.7116495753903438,-1.58406149987852,-0.201457750579474,1.12049652978556,-1.82096435194766,-0.921304107049604,-1.02687616251324,0.0136221641017247,0.341924241584771,1.33313477240002,-1.71369808040146,-0.780693617185441,0.946268640347609,0.472480431513317,-0.198124138728807,0.296450479025377,-0.632938761378611,0.150662007693502,0.115629998652215,0.677799800896763,0.0965371330223985,0.218653863544773,0.775938638102351,-0.107404752104941,0.495906665997658,0.125226816106234,0.0355795159089211,0.158959990178815,0.0985006378421363,0.046579226426972
-1.9858224244312803,-0.556245111037062,0.65757441472874,2.70619306680367,2.79265551941975,0.208495781610076,0.908663226508913,0.0742103511501098,0.0655299348075453,-0.75728109912529,0.651018104930345,-1.46756857787818,-0.654043357905849,0.492828166783857,-0.586533618885499,1.01224020002443,0.186334354394284,-0.324206382525294,0.690640645169296,1.10294572539958,0.416084527240749,0.105614209149759,0.489549452851122,-0.328685315275326,-0.427096680303457,0.207280245044817,0.41305522231269,-0.0583392577102615,-0.125351773273168,-0.2014620410449387
0.6973571592923118,1.7254808114703,-0.222998435787543,-2.02627317666654,1.04425002319039,1.32484582251013,0.951797729591658,0.491185340278621,0.0913645855883802,-0.158705502622553,0.233632056614234,0.884790547481995,1.47419662551063,0.56307905616373,0.626340023611769,-0.534879053899106,-1.19797764707222,0.117852796371644,-1.2953873744134,-0.727810263113533,-0.108395125762192,0.203089167313238,0.701791371445464,-0.110324218086045,-1.5981780090425,0.305500811394321,-0.393598278357269,0.0144520224555925,-0.0701629602109823,0.0677690832548431
-0.1639961529502095,-0.158713748727834,0.95344974058553,-0.515684054146733,-0.67171815868844,0.443593530992135,-0.502488647251866,0.472833710251526,0.434115260958197,-0.353497519483375,-0.407616890501473,0.554731873058131,1.08670073310192,0.0920339891402061,0.552168881136838,-1.43574142865255,0.0939653667830979,-0.441571388142716,-0.237393579116891,0.201543010259559,-0.124897173814058,-0.102039575118635,-0.268171403723622,0.199405764893068,0.77172512517783,-0.678224088780743,0.105997700266712,0.135152067486694,0.0349151966568651,-0.335477890265739
1.178467542746372,2.02981620537042,-0.108155453560365,-1.15598905679863,0.432720750319189,-0.115244166576723,-1.11897100761894,0.175317659461262,-0.262487820941249,0.876753324307694,-0.0874370030197691,-0.905099438965951,0.107415406192428,-0.807946910483526,0.511519789134371,0.314785596577438,-0.345172526422972,-0.224831375083351,-0.625835339491254,0.138340075360903,-0.295985207467367,-0.260514924233055,-0.635874602161411,0.295930100000548,-0.139828849700181,-0.151319708373181,-0.574226338947225,-0.0138992650936429,-0.0512509480041804,-0.3132885118893834
1.2044319627051787,-0.837041737379994,1.06145749932411,-0.667447280779917,-0.679082860297821,0.83955621980859,-0.620929024593269,0.515867760822873,0.355251175012128,0.181274988078696,-1.56532144405513,-0.927425992433719,0.314080845978051,0.484568918656868,-1.47444439997326,-0.478013559056731,0.171223318830569,1.02644142372581,0.134541897797095,-0.0594970598841619,-0.0127419391592618,-0.219202863682876,-0.564755589668284,-0.188678318229194,0.311109412320063,0.328595968496194,-0.0903783115949341,-1.67812226055525e-05,-0.0331231743114733,-0.2594742717189784
0.280894601688646,-0.493994490119802,0.814618456708603,2.33197375182516,-0.139713506205012,0.171772650936855,-0.25660037836233,0.568166420523278,-0.275043371164655,1.50720409436917,-1.14696491627805,0.144205484157453,-2.60251572910364,1.7891916916894,1.221878216254,0.600290985992146,-0.235479132546821,0.237667671699716,0.559682573055109,0.594176486869408,0.0912844402173077,-0.312832838018637,-0.453762222303469,-0.302993729742774,-0.212150958224668,0.29146028721472,-0.721381289555174,-0.0824034171936622,-0.146374684928313,-0.3081709615611428
1.5180476208126468,2.021179185219,0.191185472642816,-1.58109643200781,0.334855716405203,0.476301658364087,-0.638939177528026,0.156669366559412,-0.160795930440636,0.0629089470572653,-0.240000253067987,1.4770849878858,1.45433992539007,0.994512344662733,-0.845282495296916,-0.62399993712945,0.408949031171186,0.230938486251885,-0.0021474393618139,0.264969084074539,-0.0853861669321835,-0.289026392613046,-0.711468310545845,0.33862509695942,0.698446603782967,-0.277483292570704,0.139147095219031,-0.059273897938415,-0.0366139144283961,-0.349271287634825
-1.3999488704216134,-0.611822255132611,0.890607054056706,1.78426785983293,-0.0535601045699509,0.379028741864949,-0.0287014774519893,0.740152934119984,0.113874346210307,-0.404975670313364,-0.742852120653264,0.562332750475497,1.26815348376438,0.619671532176189,-0.20045088958104,-1.67745444117003,0.185283657848744,-0.80176457753267,0.0327114703438509,-0.223858177842148,-0.114576066449735,-0.128362982868071,-0.269742478809858,-0.178484740445654,0.0029048113717723,0.0192797936308782,-0.748468460029736,0.125442513373086,0.11966698619987,-0.317246617221382
1.5438225194578854,-1.88180330193062,-0.710915183565926,0.849885632880582,-0.0419890524251668,1.23916045813004,0.331837991200956,1.24184970777805,0.173323340397867,-0.703540732675283,-0.922862877881508,0.0348025605537259,0.274981209213371,-0.140047170491261,0.262062359299758,-1.01732478286005,0.364149643911558,-1.09839665806659,1.01463541755087,-0.806412010402329,0.698778972590687,0.660247617297102,1.16980369579914,0.0302033151080083,0.222229687349377,1.46858002370058,-0.234870088746035,-0.101337059440057,0.0758628260509864,0.766234741335804
-1.2616614852882122,-0.210939488214131,0.479066490608518,0.0479593717245845,0.203395232262351,2.6158928145732,3.94439716140368,0.432490070195287,0.693598526147327,-0.407448031542818,-0.0191815886729272,-0.549351471829412,-0.231611138652005,-0.236890066748992,-0.0302861114350799,0.18400877771125,-0.667212995312429,-0.24945346777772,0.217709288171972,1.48118874880445,0.32265486302802,-0.0904383465450906,-0.110601478228264,-0.15444068897623,1.01251944572377,0.0696284644167834,-0.285076755434901,-0.0080416477080456,-0.0798217337672803,-0.1452489491581711
-0.7844257598004296,1.23640481903234,-0.427120156866462,-0.350601966849108,-0.314464217419841,1.43545478172486,3.95580028331259,-1.20497136847516,1.07224032205921,0.798231243377248,-0.179994413952619,-0.505409266280862,0.268736696731014,0.0012453590271515,-0.266528419029225,0.387134063596359,0.489085139805681,-0.674327610517414,0.208824898350019,0.331903446499063,0.0241516242177537,-0.144828974654133,-0.374832172627586,-0.0045499107202978,1.03953698340401,0.413853427653849,0.332017382500282,0.01922580196292,0.020534529676279,-0.3164469999825943
-0.3712271803748783,-0.744216187101368,0.707018287817751,1.58569148050524,-0.0924415952145926,0.439631716797779,-0.28376057800626,0.990954642360609,-0.0647461698315837,-0.370558269500432,-0.178190566799183,1.26158109630798,-0.246575542674158,-1.96905327287838,0.580857640751838,0.01237122885528,0.042690155137526,-0.603095552840611,0.100130390489804,-1.05360778669119,-0.240233781736954,0.165945924997865,0.486074972700449,-0.215854411948877,0.180097410647978,-0.0649467894238767,-0.546507787075891,-0.187513816852758,-0.106013520790629,-0.217294462372933
0.8206091868826569,-1.17450429175514,-0.610286696002722,3.43328670218894,-0.332186481800294,-0.923833179409179,1.12118945735317,-0.923916598892197,0.647028445183497,-0.0384154991391947,-0.398705921473268,-0.433261665177903,1.02582063427607,0.336521364974918,-1.41268905239302,-3.04275389795103,-1.47072749248686,-0.180096599539152,1.96617144450157,-1.27729291211725,-0.413921719342947,-0.131063066135125,0.351985261761043,-0.302171496182649,0.0039453377824095,0.619744206816913,-0.455266485251989,0.147738332679494,0.0824759279957406,-0.1797124521499163
-1.460006068898918,-0.345775678831432,1.07985860293751,1.27791064448197,0.0689441394782638,-0.0248700528585092,-0.996157315874648,0.671989121041114,-0.0379801022453079,-0.301378756777322,-0.494181579944006,-0.321323611825673,-0.409578444863969,-0.499081890289362,-0.306300930233648,0.962216822850252,0.413101083715974,0.0419663024986625,-0.0606383745022436,-0.0853183250859965,0.077934085985048,-0.270188773530389,-0.741031967760306,-0.0044883364320682,0.311621914567798,-0.180195829569143,0.0742294787554656,0.241046785534966,0.0970732874042298,-0.3354379094037996
1.5744407405609715,1.94762836860438,0.0821816045557363,-2.18970770417415,1.12508065709935,0.888517312297897,-0.800831088986214,0.817105264876208,-0.389278438464107,-0.0814424111043692,0.339084873272684,-1.0879660232895,-0.210082106602285,-0.504492608808357,0.894446904648023,0.356657142539488,-0.319797369933438,-0.492328301761081,-0.298960003358772,-0.345377655851075,-0.12804249255547,0.140964578923088,0.297243748186766,-0.0713777638200002,0.403314027483416,0.475926740582408,-0.502263613732297,-0.0516546129971839,-0.0479131203025086,-0.0317832629742119
0.8404246931123707,-2.46549081138795,2.38215727558467,-3.53795775433024,-1.59249851581952,1.63709686819552,2.97787731995911,-1.08059512622615,2.49097670105946,0.0760697952447162,0.303899306233084,-0.664599833176559,0.594771438282013,0.0065555853413793,1.54469898129651,0.812297673050861,-0.124379671536452,0.0655588640999623,0.119634230346862,-0.207410957698805,0.0348974887759369,0.428995963834631,1.08543565176551,0.244412429624253,0.719586985506789,-0.458317302900247,-0.192166213743724,0.202558317555153,0.290379883771007,-0.3469124167804016
